chi2,chi2_dof,m_chi_GeV,m_phi_MeV,alpha,lambda,is_relic,omega_h2,sigma_m_12,sigma_m_30,sigma_m_40,sigma_m_50,sigma_m_55,sigma_m_60,sigma_m_250,sigma_m_280,sigma_m_1000,sigma_m_1100,sigma_m_1200,sigma_m_4700
1.8171,0.1817,86.851137,9.151275,3.416122e-03,32.4211,0,,1.579733e+00,2.163309e+00,2.324714e+00,2.282646e+00,2.222015e+00,2.148911e+00,8.747640e-01,8.062468e-01,2.251253e-01,1.978371e-01,1.749257e-01,1.543538e-02
1.8180,0.1818,100.000000,8.196729,1.744302e-03,21.2805,0,,1.335159e+00,1.831286e+00,1.837797e+00,1.725439e+00,1.654672e+00,1.582354e+00,5.353882e-01,4.799074e-01,8.659316e-02,7.340775e-02,6.290691e-02,4.317662e-03
1.8195,0.1820,100.000000,10.216981,2.593875e-03,25.3879,0,,9.678249e-01,1.268143e+00,1.363041e+00,1.343668e+00,1.311322e+00,1.271510e+00,4.880412e-01,4.451735e-01,1.057934e-01,9.148529e-02,7.975802e-02,6.210086e-03
1.8201,0.1820,86.851137,11.406795,3.263875e-03,24.8511,0,,9.246604e-01,1.015217e+00,1.168735e+00,1.235763e+00,1.242257e+00,1.235853e+00,5.370748e-01,4.932269e-01,1.354026e-01,1.187175e-01,1.047705e-01,9.100440e-03
1.8203,0.1820,65.512856,9.151275,2.376521e-03,17.0132,0,,1.558281e+00,1.520969e+00,1.721981e+00,1.854211e+00,1.885790e+00,1.898004e+00,8.632059e-01,7.820381e-01,1.744271e-01,1.502629e-01,1.305621e-01,9.996223e-03
1.8248,0.1825,65.512856,10.216981,2.817988e-03,18.0694,0,,1.312945e+00,1.228161e+00,1.383390e+00,1.517583e+00,1.560202e+00,1.586796e+00,7.974182e-01,7.262787e-01,1.806768e-01,1.571137e-01,1.376322e-01,1.127914e-02
1.8249,0.1825,86.851137,11.406795,3.257594e-03,24.8033,0,,9.237249e-01,1.013725e+00,1.166972e+00,1.233967e+00,1.240495e+00,1.234142e+00,5.363064e-01,4.924823e-01,1.350443e-01,1.183901e-01,1.044711e-01,9.066417e-03
1.8256,0.1826,75.431201,9.151275,1.858967e-03,15.3229,0,,1.245379e+00,1.287338e+00,1.438369e+00,1.503490e+00,1.507296e+00,1.497268e+00,6.014651e-01,5.396431e-01,1.018123e-01,8.666448e-02,7.453246e-02,5.275821e-03
1.8298,0.1830,75.431201,9.151275,1.856554e-03,15.3030,0,,1.244414e+00,1.285968e+00,1.436731e+00,1.501782e+00,1.505599e+00,1.495600e+00,6.007195e-01,5.389411e-01,1.015886e-01,8.646947e-02,7.436146e-02,5.262262e-03
1.8299,0.1830,86.851137,9.151275,1.920736e-03,18.2290,0,,1.166937e+00,1.373233e+00,1.499900e+00,1.509823e+00,1.487605e+00,1.454877e+00,5.394371e-01,4.852328e-01,9.378758e-02,7.990888e-02,6.874115e-02,4.874714e-03
1.8318,0.1832,75.431201,8.196729,2.152957e-03,19.8128,0,,1.764550e+00,2.083152e+00,2.293812e+00,2.322109e+00,2.292634e+00,2.245869e+00,8.575075e-01,7.753885e-01,1.623927e-01,1.390930e-01,1.202658e-01,8.812306e-03
1.8330,0.1833,75.431201,9.151275,1.854732e-03,15.2880,0,,1.243684e+00,1.284933e+00,1.435494e+00,1.500492e+00,1.504317e+00,1.494339e+00,6.001560e-01,5.384106e-01,1.014197e-01,8.632226e-02,7.423239e-02,5.252032e-03
1.8333,0.1833,86.851137,9.151275,3.430162e-03,32.5543,0,,1.582916e+00,2.169856e+00,2.331261e+00,2.288546e+00,2.227518e+00,2.154024e+00,8.776533e-01,8.090217e-01,2.263737e-01,1.989803e-01,1.759738e-01,1.555860e-02
1.8342,0.1834,75.431201,10.216981,3.794047e-03,28.0112,0,,1.419179e+00,1.567333e+00,1.818046e+00,1.930900e+00,1.943979e+00,1.936119e+00,8.600094e-01,7.942371e-01,2.372449e-01,2.098407e-01,1.866695e-01,1.759751e-02
1.8345,0.1834,75.431201,10.216981,3.794387e-03,28.0137,0,,1.419244e+00,1.567438e+00,1.818170e+00,1.931027e+00,1.944102e+00,1.936239e+00,8.600649e-01,7.942913e-01,2.372722e-01,2.098659e-01,1.866929e-01,1.760055e-02
1.8355,0.1835,75.431201,9.151275,2.938975e-03,24.2251,0,,1.609712e+00,1.859173e+00,2.104679e+00,2.180345e+00,2.172159e+00,2.143807e+00,8.877243e-01,8.127244e-01,2.094083e-01,1.824775e-01,1.601183e-01,1.320574e-02
1.8361,0.1836,65.512856,10.216981,2.864972e-03,18.3706,0,,1.325555e+00,1.242525e+00,1.402214e+00,1.538895e+00,1.582054e+00,1.608847e+00,8.078219e-01,7.361650e-01,1.851027e-01,1.611116e-01,1.412492e-01,1.165027e-02
1.8460,0.1846,65.512856,9.151275,1.871000e-03,13.3943,0,,1.348379e+00,1.267389e+00,1.401291e+00,1.501311e+00,1.527489e+00,1.539235e+00,6.938256e-01,6.225161e-01,1.179966e-01,1.005201e-01,8.651563e-02,6.182992e-03
1.8478,0.1848,86.851137,10.216981,2.402176e-03,20.4201,0,,1.017508e+00,1.149241e+00,1.290434e+00,1.332874e+00,1.327102e+00,1.309538e+00,5.262558e-01,4.778453e-01,1.078699e-01,9.293620e-02,8.076158e-02,6.142020e-03
1.8567,0.1857,75.431201,9.151275,2.957317e-03,24.3763,0,,1.614984e+00,1.868234e+00,2.114934e+00,2.190494e+00,2.182009e+00,2.153275e+00,8.920168e-01,8.168659e-01,2.112890e-01,1.841817e-01,1.616645e-01,1.336728e-02
1.8575,0.1858,100.000000,8.196729,1.721999e-03,21.0084,0,,1.325245e+00,1.812480e+00,1.820011e+00,1.709701e+00,1.639955e+00,1.568573e+00,5.287610e-01,4.736491e-01,8.469563e-02,7.176334e-02,6.147264e-02,4.208827e-03
1.8588,0.1859,65.512856,9.151275,2.421077e-03,17.3322,0,,1.575257e+00,1.542521e+00,1.749223e+00,1.883860e+00,1.915729e+00,1.927826e+00,8.768492e-01,7.949781e-01,1.795644e-01,1.548361e-01,1.346457e-01,1.036875e-02
1.8590,0.1859,65.512856,9.151275,2.421294e-03,17.3337,0,,1.575340e+00,1.542626e+00,1.749355e+00,1.884004e+00,1.915874e+00,1.927971e+00,8.769152e-01,7.950407e-01,1.795895e-01,1.548585e-01,1.346656e-01,1.037058e-02
1.8615,0.1861,75.431201,9.151275,1.838899e-03,15.1575,0,,1.237324e+00,1.275924e+00,1.424724e+00,1.489257e+00,1.493148e+00,1.483353e+00,5.952440e-01,5.337876e-01,9.995531e-02,8.504600e-02,7.311370e-02,5.163537e-03
1.8648,0.1865,100.000000,9.151275,2.043562e-03,22.3309,0,,1.108955e+00,1.485975e+00,1.546003e+00,1.488481e+00,1.440309e+00,1.387172e+00,4.966075e-01,4.484686e-01,9.058231e-02,7.736166e-02,6.670083e-02,4.783201e-03
1.8669,0.1867,86.851137,9.151275,1.901451e-03,18.0459,0,,1.160286e+00,1.361688e+00,1.487284e+00,1.497538e+00,1.475721e+00,1.443460e+00,5.344302e-01,4.804881e-01,9.221197e-02,7.853248e-02,6.753301e-02,4.778249e-03
1.8745,0.1874,100.000000,8.196729,2.837519e-03,34.6177,0,,1.757443e+00,2.623845e+00,2.554981e+00,2.336609e+00,2.218206e+00,2.104681e+00,8.320081e-01,7.606875e-01,1.887431e-01,1.640009e-01,1.435478e-01,1.150903e-02
1.8752,0.1875,65.512856,10.216981,2.980278e-03,19.1100,0,,1.355907e+00,1.277446e+00,1.448021e+00,1.590626e+00,1.635027e+00,1.662239e+00,8.327982e-01,7.599407e-01,1.959819e-01,1.709585e-01,1.501941e-01,1.261569e-02
1.8819,0.1882,100.000000,8.196729,1.709327e-03,20.8538,0,,1.319579e+00,1.801739e+00,1.809836e+00,1.700686e+00,1.631519e+00,1.560670e+00,5.249785e-01,4.700783e-01,8.357591e-02,7.078314e-02,6.060903e-02,4.143916e-03
1.8880,0.1888,12.067926,6.575951,6.428123e-04,1.1797,0,,1.084234e+00,1.396597e+00,1.410316e+00,1.396872e+00,1.384486e+00,1.369540e+00,7.875817e-01,7.290689e-01,1.480708e-01,1.256945e-01,1.078821e-01,7.905816e-03
1.8881,0.1888,65.512856,9.151275,1.836403e-03,13.1466,0,,1.332680e+00,1.249337e+00,1.378533e+00,1.476017e+00,1.501671e+00,1.513252e+00,6.811475e-01,6.106598e-01,1.143186e-01,9.731319e-02,8.370301e-02,5.958430e-03
1.8922,0.1892,86.851137,9.151275,1.888854e-03,17.9264,0,,1.155916e+00,1.354125e+00,1.479011e+00,1.489475e+00,1.467918e+00,1.435959e+00,5.311437e-01,4.773750e-01,9.115347e-02,7.760068e-02,6.673308e-02,4.711252e-03
1.8968,0.1897,100.000000,7.341750,1.735215e-03,23.6349,0,,1.787321e+00,2.507769e+00,2.409138e+00,2.196544e+00,2.085299e+00,1.978896e+00,6.661084e-01,5.970031e-01,1.071074e-01,9.072801e-02,7.771404e-02,5.313509e-03
1.8980,0.1898,75.431201,9.151275,1.819661e-03,14.9989,0,,1.229544e+00,1.264951e+00,1.411596e+00,1.475550e+00,1.479515e+00,1.469940e+00,5.892393e-01,5.281393e-01,9.817331e-02,8.349179e-02,7.172261e-02,5.041348e-03
1.8981,0.1898,75.431201,10.216981,2.307926e-03,17.0392,0,,1.082021e+00,1.073954e+00,1.216531e+00,1.302158e+00,1.320005e+00,1.324422e+00,5.864996e-01,5.308574e-01,1.161702e-01,9.990458e-02,8.668575e-02,6.548246e-03
1.8993,0.1899,75.431201,8.196729,1.525011e-03,14.0341,0,,1.444534e+00,1.558082e+00,1.705533e+00,1.738195e+00,1.723344e+00,1.695168e+00,6.165232e-01,5.479019e-01,9.021370e-02,7.614273e-02,6.505766e-02,4.401173e-03
1.9015,0.1901,65.512856,9.151275,1.826400e-03,13.0750,0,,1.328105e+00,1.244098e+00,1.371934e+00,1.468677e+00,1.494176e+00,1.505705e+00,6.774543e-01,6.072082e-01,1.132607e-01,9.639166e-02,8.289538e-02,5.894260e-03
1.9034,0.1903,86.851137,8.196729,2.557206e-03,27.0957,0,,1.771339e+00,2.456357e+00,2.560440e+00,2.461814e+00,2.379312e+00,2.288663e+00,8.659011e-01,7.895276e-01,1.855074e-01,1.602987e-01,1.396330e-01,1.078934e-02
1.9051,0.1905,100.000000,7.341750,1.790042e-03,24.3817,0,,1.821911e+00,2.567079e+00,2.461456e+00,2.240914e+00,2.126307e+00,2.017058e+00,6.865349e-01,6.162490e-01,1.129952e-01,9.583900e-02,8.222746e-02,5.656310e-03
1.9052,0.1905,86.851137,7.341750,1.615417e-03,19.1100,0,,1.803079e+00,2.392017e+00,2.436860e+00,2.315062e+00,2.230086e+00,2.140364e+00,7.121735e-01,6.356723e-01,1.086313e-01,9.181701e-02,7.849128e-02,5.315214e-03
1.9052,0.1905,100.000000,9.151275,2.021503e-03,22.0899,0,,1.102367e+00,1.473103e+00,1.533283e+00,1.476950e+00,1.429457e+00,1.376978e+00,4.917605e-01,4.438633e-01,8.897734e-02,7.595320e-02,6.545934e-02,4.681620e-03
1.9057,0.1906,75.431201,8.196729,2.205186e-03,20.2934,0,,1.788019e+00,2.124460e+00,2.339050e+00,2.366107e+00,2.335133e+00,2.286621e+00,8.755558e-01,7.925902e-01,1.688328e-01,1.447594e-01,1.252917e-01,9.247728e-03
1.9087,0.1909,86.851137,10.216981,2.363305e-03,20.0897,0,,1.008402e+00,1.134232e+00,1.273300e+00,1.315742e+00,1.310381e+00,1.293370e+00,5.191387e-01,4.710435e-01,1.051529e-01,9.051897e-02,7.860433e-02,5.947771e-03
1.9162,0.1916,75.431201,8.196729,2.212057e-03,20.3567,0,,1.791076e+00,2.129868e+00,2.344961e+00,2.371847e+00,2.340673e+00,2.291929e+00,8.779121e-01,7.948373e-01,1.696779e-01,1.455061e-01,1.259542e-01,9.304693e-03
1.9165,0.1917,65.512856,9.151275,1.815808e-03,12.9991,0,,1.323243e+00,1.238542e+00,1.364935e+00,1.460889e+00,1.486222e+00,1.497696e+00,6.735296e-01,6.035413e-01,1.121345e-01,9.540901e-02,8.200804e-02,5.808182e-03
1.9208,0.1921,65.512856,9.151275,2.484545e-03,17.7866,0,,1.599069e+00,1.573025e+00,1.787752e+00,1.925701e+00,1.957935e+00,1.969827e+00,8.959690e-01,8.131357e-01,1.869122e-01,1.613897e-01,1.405074e-01,1.091059e-02
1.9273,0.1927,86.851137,11.406795,3.134518e-03,23.8662,0,,9.051194e-01,9.843058e-01,1.132089e+00,1.198354e+00,1.205501e+00,1.200148e+00,5.211050e-01,4.777681e-01,1.280109e-01,1.119648e-01,9.859993e-02,8.392359e-03
1.9290,0.1929,86.851137,7.341750,1.678506e-03,19.8563,0,,1.843501e+00,2.468844e+00,2.511492e+00,2.382374e+00,2.293473e+00,2.200030e+00,7.396751e-01,6.616007e-01,1.161349e-01,9.829615e-02,8.412550e-02,5.735310e-03
1.9322,0.1932,86.851137,9.151275,1.869130e-03,17.7392,0,,1.149032e+00,1.342251e+00,1.466007e+00,1.476788e+00,1.455633e+00,1.424146e+00,5.259716e-01,4.724781e-01,8.955356e-02,7.620500e-02,6.550897e-02,4.614278e-03
1.9371,0.1937,75.431201,9.151275,1.799691e-03,14.8343,0,,1.221408e+00,1.253527e+00,1.397919e+00,1.461255e+00,1.465291e+00,1.455938e+00,5.829631e-01,5.222396e-01,9.634254e-02,8.189867e-02,7.032855e-02,4.932233e-03
1.9415,0.1941,100.000000,9.151275,2.002726e-03,21.8847,0,,1.096722e+00,1.462092e+00,1.522386e+00,1.467057e+00,1.420142e+00,1.368223e+00,4.876160e-01,4.399265e-01,8.760527e-02,7.474742e-02,6.436547e-02,4.583973e-03
1.9482,0.1948,100.000000,10.216981,2.506618e-03,24.5338,0,,9.506569e-01,1.234529e+00,1.328566e+00,1.311767e+00,1.281149e+00,1.243107e+00,4.743100e-01,4.320281e-01,1.004027e-01,8.667112e-02,7.543829e-02,5.792212e-03
1.9511,0.1951,100.000000,10.216981,2.504714e-03,24.5152,0,,9.502775e-01,1.233790e+00,1.327805e+00,1.311061e+00,1.280481e+00,1.242478e+00,4.740084e-01,4.317394e-01,1.002858e-01,8.656667e-02,7.534474e-02,5.783562e-03
1.9604,0.1960,100.000000,10.216981,2.498833e-03,24.4576,0,,9.491046e-01,1.231505e+00,1.325454e+00,1.308880e+00,1.278416e+00,1.240532e+00,4.730764e-01,4.308475e-01,9.992471e-02,8.624418e-02,7.505592e-02,5.756885e-03
1.9662,0.1966,86.851137,11.406795,3.094503e-03,23.5615,0,,8.989546e-01,9.746612e-01,1.120612e+00,1.186601e+00,1.193937e+00,1.188899e+00,5.160990e-01,4.729295e-01,1.257226e-01,1.098819e-01,9.670152e-02,8.184801e-03
1.9676,0.1968,75.431201,10.216981,3.950976e-03,29.1698,0,,1.448688e+00,1.615431e+00,1.874786e+00,1.988418e+00,2.000280e+00,1.990578e+00,8.854388e-01,8.190923e-01,2.498322e-01,2.214702e-01,1.974426e-01,1.903598e-02
1.9718,0.1972,65.512856,9.151275,2.531353e-03,18.1216,0,,1.616360e+00,1.595378e+00,1.815962e+00,1.956267e+00,1.988735e+00,2.000447e+00,9.098425e-01,8.263283e-01,1.923730e-01,1.662761e-01,1.448733e-01,1.132865e-02
1.9726,0.1973,100.000000,8.196729,2.908348e-03,35.4818,0,,1.781721e+00,2.667862e+00,2.593004e+00,2.367766e+00,2.246567e+00,2.130785e+00,8.500028e-01,7.777151e-01,1.956594e-01,1.702576e-01,1.492188e-01,1.208559e-02
1.9747,0.1975,86.851137,11.406795,3.086142e-03,23.4978,0,,8.976589e-01,9.726408e-01,1.118205e+00,1.184134e+00,1.191508e+00,1.186535e+00,5.150487e-01,4.719148e-01,1.252443e-01,1.094468e-01,9.630520e-02,8.141731e-03
1.9776,0.1978,100.000000,11.406795,3.277172e-03,28.7300,0,,8.434358e-01,1.063913e+00,1.180450e+00,1.193495e+00,1.176057e+00,1.149325e+00,4.700381e-01,4.325139e-01,1.186854e-01,1.040645e-01,9.183375e-02,7.947379e-03
1.9784,0.1978,86.851137,11.406795,3.082549e-03,23.4705,0,,8.971014e-01,9.717721e-01,1.117170e+00,1.183073e+00,1.190463e+00,1.185519e+00,5.145970e-01,4.714784e-01,1.250387e-01,1.092598e-01,9.613494e-02,8.123256e-03
1.9823,0.1982,75.431201,10.216981,3.966859e-03,29.2870,0,,1.451625e+00,1.620261e+00,1.880464e+00,1.994159e+00,2.005893e+00,1.996000e+00,8.879941e-01,8.215923e-01,2.511010e-01,2.226441e-01,1.985301e-01,1.918315e-02
1.9831,0.1983,75.431201,8.196729,2.253731e-03,20.7402,0,,1.809477e+00,2.162546e+00,2.380622e+00,2.406429e+00,2.374031e+00,2.323875e+00,8.921196e-01,8.083927e-01,1.748188e-01,1.500526e-01,1.299912e-01,9.653822e-03
1.9929,0.1993,75.431201,9.151275,3.066757e-03,25.2784,0,,1.645943e+00,1.921879e+00,2.175451e+00,2.250231e+00,2.239917e+00,2.208874e+00,9.173935e-01,8.413708e-01,2.225175e-01,1.943764e-01,1.709545e-01,1.438287e-02
1.9937,0.1994,75.431201,11.406795,4.893455e-03,32.3596,0,,1.245644e+00,1.309022e+00,1.547276e+00,1.683752e+00,1.713624e+00,1.723296e+00,8.204273e-01,7.637788e-01,2.586170e-01,2.318866e-01,2.089887e-01,2.314273e-02
1.9944,0.1994,86.851137,10.216981,2.312400e-03,19.6569,0,,9.963122e-01,1.114458e+00,1.250667e+00,1.293063e+00,1.288224e+00,1.271924e+00,5.097115e-01,4.620426e-01,1.016028e-01,8.734781e-02,7.577330e-02,5.692803e-03
1.9999,0.2000,75.431201,9.151275,1.769423e-03,14.5848,0,,1.208959e+00,1.236151e+00,1.377098e+00,1.439462e+00,1.443594e+00,1.434567e+00,5.733672e-01,5.132269e-01,9.358516e-02,7.950162e-02,6.823275e-02,4.769078e-03
2.0009,0.2001,100.000000,10.216981,2.473741e-03,24.2121,0,,9.440779e-01,1.221728e+00,1.315387e+00,1.299532e+00,1.269561e+00,1.232183e+00,4.690902e-01,4.270332e-01,9.838581e-02,8.487037e-02,7.382615e-02,5.643726e-03
2.0022,0.2002,86.851137,8.196729,1.529409e-03,16.2054,0,,1.333128e+00,1.615769e+00,1.711515e+00,1.680058e+00,1.639219e+00,1.590099e+00,5.392874e-01,4.796197e-01,7.897632e-02,6.665799e-02,5.692492e-02,3.832806e-03
2.0031,0.2003,65.512856,9.151275,1.760941e-03,12.6064,0,,1.297751e+00,1.209598e+00,1.328519e+00,1.420328e+00,1.444768e+00,1.455924e+00,6.529736e-01,5.843550e-01,1.063937e-01,9.041642e-02,7.764029e-02,5.465274e-03
2.0061,0.2006,100.000000,9.151275,1.970180e-03,21.5290,0,,1.086855e+00,1.442895e+00,1.503349e+00,1.449744e+00,1.403826e+00,1.352879e+00,4.803911e-01,4.330660e-01,8.525638e-02,7.268993e-02,6.255571e-02,4.437732e-03
2.0091,0.2009,100.000000,9.151275,1.968684e-03,21.5127,0,,1.086399e+00,1.442008e+00,1.502469e+00,1.448943e+00,1.403071e+00,1.352168e+00,4.800575e-01,4.327494e-01,8.514869e-02,7.259567e-02,6.247285e-02,4.431062e-03
2.0133,0.2013,75.431201,9.151275,1.763213e-03,14.5336,0,,1.206387e+00,1.232577e+00,1.372812e+00,1.434972e+00,1.439121e+00,1.430160e+00,5.713858e-01,5.113671e-01,9.302207e-02,7.901247e-02,6.780534e-02,4.735934e-03
2.0173,0.2017,86.851137,9.151275,3.579300e-03,33.9697,0,,1.616160e+00,2.238535e+00,2.399675e+00,2.349985e+00,2.284731e+00,2.207096e+00,9.081794e-01,8.383309e-01,2.396119e-01,2.111232e-01,1.871491e-01,1.692723e-02
2.0183,0.2018,75.431201,9.151275,3.085896e-03,25.4361,0,,1.651273e+00,1.931188e+00,2.185919e+00,2.260537e+00,2.249896e+00,2.218442e+00,9.217926e-01,8.456223e-01,2.244796e-01,1.961605e-01,1.725788e-01,1.455845e-02
2.0189,0.2019,65.512856,9.151275,2.571603e-03,18.4098,0,,1.631050e+00,1.614504e+00,1.840080e+00,1.982354e+00,2.015000e+00,2.026539e+00,9.216235e-01,8.375426e-01,1.970623e-01,1.704730e-01,1.486382e-01,1.168548e-02
2.0197,0.2020,86.851137,7.341750,1.780703e-03,21.0653,0,,1.907093e+00,2.590463e+00,2.628748e+00,2.487442e+00,2.392141e+00,2.292686e+00,7.832144e-01,7.027271e-01,1.286817e-01,1.091881e-01,9.364219e-02,6.472024e-03
2.0265,0.2027,75.431201,11.406795,4.954724e-03,32.7648,0,,1.253359e+00,1.320588e+00,1.561645e+00,1.698766e+00,1.728495e+00,1.737826e+00,8.273691e-01,7.706565e-01,2.623507e-01,2.353726e-01,2.122520e-01,2.369042e-02
2.0266,0.2027,86.851137,7.341750,1.786251e-03,21.1309,0,,1.910482e+00,2.596968e+00,2.634988e+00,2.493010e+00,2.397361e+00,2.297580e+00,7.855449e-01,7.049307e-01,1.293678e-01,1.097838e-01,9.416276e-02,6.512071e-03
2.0332,0.2033,12.067926,7.341750,8.052144e-04,1.3236,0,,9.751312e-01,1.301089e+00,1.323199e+00,1.318665e+00,1.310944e+00,1.300749e+00,8.081373e-01,7.573586e-01,1.779656e-01,1.520383e-01,1.311690e-01,9.935583e-03
2.0365,0.2036,12.067926,7.341750,7.878702e-04,1.2951,0,,9.430105e-01,1.262762e+00,1.284888e+00,1.280798e+00,1.273384e+00,1.263536e+00,7.815013e-01,7.317816e-01,1.707265e-01,1.458109e-01,1.257664e-01,9.512999e-03
2.0388,0.2039,86.851137,9.151275,1.819645e-03,17.2695,0,,1.131532e+00,1.312279e+00,1.433104e+00,1.444617e+00,1.424454e+00,1.394138e+00,5.128521e-01,4.600691e-01,8.557043e-02,7.273512e-02,6.246915e-02,4.375295e-03
2.0445,0.2045,65.512856,9.151275,2.592569e-03,18.5599,0,,1.638638e+00,1.624432e+00,1.852592e+00,1.995871e+00,2.028601e+00,2.040043e+00,9.277070e-01,8.433376e-01,1.995087e-01,1.726648e-01,1.506062e-01,1.187342e-02
2.0476,0.2048,86.851137,8.196729,2.646811e-03,28.0452,0,,1.803449e+00,2.521281e+00,2.623372e+00,2.517661e+00,2.431305e+00,2.337019e+00,8.915952e-01,8.140433e-01,1.954537e-01,1.692233e-01,1.476596e-01,1.157012e-02
2.0480,0.2048,100.000000,8.196729,1.626333e-03,19.8412,0,,1.281872e+00,1.730391e+00,1.741942e+00,1.640294e+00,1.574918e+00,1.507576e+00,4.998874e-01,4.464146e-01,7.663406e-02,6.478076e-02,5.538309e-02,3.743871e-03
2.0497,0.2050,86.851137,9.151275,1.814765e-03,17.2232,0,,1.129788e+00,1.309310e+00,1.429838e+00,1.441418e+00,1.421351e+00,1.391149e+00,5.115470e-01,4.588357e-01,8.518013e-02,7.239549e-02,6.217188e-02,4.352064e-03
2.0502,0.2050,75.431201,7.341750,1.401425e-03,14.3986,0,,1.792687e+00,2.069319e+00,2.210520e+00,2.192192e+00,2.148328e+00,2.091911e+00,7.048189e-01,6.236468e-01,9.684777e-02,8.145765e-02,6.940397e-02,4.603628e-03
2.0563,0.2056,12.067926,7.341750,7.708995e-04,1.2672,0,,9.118016e-01,1.225340e+00,1.247459e+00,1.243792e+00,1.236676e+00,1.227164e+00,7.556285e-01,7.069653e-01,1.637725e-01,1.398317e-01,1.205810e-01,9.108357e-03
2.0580,0.2058,56.898660,9.151275,1.856869e-03,11.5452,0,,1.433775e+00,1.277213e+00,1.351694e+00,1.452129e+00,1.491140e+00,1.519322e+00,7.846848e-01,7.045476e-01,1.334261e-01,1.136754e-01,9.786756e-02,7.027960e-03
2.0600,0.2060,75.431201,9.151275,1.742115e-03,14.3597,0,,1.197601e+00,1.220408e+00,1.358214e+00,1.419668e+00,1.423872e+00,1.415130e+00,5.646216e-01,5.050210e-01,9.111582e-02,7.735742e-02,6.635982e-02,4.624169e-03
2.0615,0.2061,75.431201,11.406795,5.016761e-03,33.1750,0,,1.261097e+00,1.332249e+00,1.576105e+00,1.713852e+00,1.743428e+00,1.752406e+00,8.343742e-01,7.776003e-01,2.661211e-01,2.388965e-01,2.155507e-01,2.426267e-02
2.0622,0.2062,65.512856,9.151275,1.728379e-03,12.3733,0,,1.282376e+00,1.192290e+00,1.306776e+00,1.396076e+00,1.419961e+00,1.430907e+00,6.405936e-01,5.728152e-01,1.030255e-01,8.749223e-02,7.508572e-02,5.266575e-03
2.0654,0.2065,56.898660,9.151275,1.839621e-03,11.4380,0,,1.424990e+00,1.268681e+00,1.341108e+00,1.439780e+00,1.478212e+00,1.506004e+00,7.771668e-01,6.975588e-01,1.313257e-01,1.118445e-01,9.626165e-02,6.899142e-03
2.0671,0.2067,100.000000,8.196729,2.972639e-03,36.2662,0,,1.803525e+00,2.707175e+00,2.626806e+00,2.395364e+00,2.271668e+00,2.153885e+00,8.662226e-01,7.930563e-01,2.019241e-01,1.759286e-01,1.543616e-01,1.263763e-02
2.0696,0.2070,100.000000,9.151275,1.939774e-03,21.1968,0,,1.077540e+00,1.424827e+00,1.485387e+00,1.433374e+00,1.388384e+00,1.338344e+00,4.735915e-01,4.266124e-01,8.307459e-02,7.078118e-02,6.087856e-02,4.303177e-03
2.0761,0.2076,75.431201,7.341750,1.533728e-03,15.7580,0,,1.891972e+00,2.239072e+00,2.393084e+00,2.369049e+00,2.319425e+00,2.256520e+00,7.756586e-01,6.898429e-01,1.138263e-01,9.606680e-02,8.205005e-02,5.525384e-03
2.0797,0.2080,75.431201,7.341750,1.538507e-03,15.8070,0,,1.895447e+00,2.245116e+00,2.399548e+00,2.375280e+00,2.325440e+00,2.262294e+00,7.781564e-01,6.921844e-01,1.144553e-01,9.660763e-02,8.251885e-02,5.559653e-03
2.0807,0.2081,86.851137,10.216981,2.264311e-03,19.2482,0,,9.847140e-01,1.095653e+00,1.229083e+00,1.271380e+00,1.267017e+00,1.251376e+00,5.006893e-01,4.534377e-01,9.827089e-02,8.439450e-02,7.314577e-02,5.461668e-03
2.0837,0.2084,75.431201,12.735167,5.362295e-03,31.7612,0,,1.004635e+00,9.770576e-01,1.152816e+00,1.287117e+00,1.327749e+00,1.352544e+00,6.967354e-01,6.486364e-01,2.291882e-01,2.064567e-01,1.868980e-01,2.210764e-02
2.0837,0.2084,65.512856,8.196729,1.959350e-03,15.6602,0,,1.819725e+00,1.856815e+00,2.083372e+00,2.192635e+00,2.205145e+00,2.196714e+00,9.066409e-01,8.153007e-01,1.595131e-01,1.360894e-01,1.172345e-01,8.417291e-03
2.0843,0.2084,86.851137,8.196729,2.668389e-03,28.2738,0,,1.811075e+00,2.536739e+00,2.638304e+00,2.530869e+00,2.443584e+00,2.348426e+00,8.977472e-01,8.199134e-01,1.978462e-01,1.713713e-01,1.495921e-01,1.175595e-02
2.0862,0.2086,100.000000,8.196729,1.608778e-03,19.6271,0,,1.273757e+00,1.715073e+00,1.727296e+00,1.627212e+00,1.562637e+00,1.496040e+00,4.945056e-01,4.413449e-01,7.519187e-02,6.353706e-02,5.430276e-02,3.664040e-03
2.0877,0.2088,75.431201,8.196729,1.435305e-03,13.2085,0,,1.391696e+00,1.478496e+00,1.614367e+00,1.645735e+00,1.632318e+00,1.606313e+00,5.776957e-01,5.117231e-01,8.091801e-02,6.818449e-02,5.816606e-02,3.897191e-03
2.0883,0.2088,65.512856,9.151275,1.714930e-03,12.2770,0,,1.275970e+00,1.185112e+00,1.297766e+00,1.386021e+00,1.409671e+00,1.420525e+00,6.354408e-01,5.680156e-01,1.016431e-01,8.629317e-02,7.403902e-02,5.185553e-03
